_id,hxd,color,talla,sku,cantidad,precio,producto,createdAT,__v
68044757e58fe4e2192f1c5a,#FF0000,Rojo,44,27CANSANROJ488,0,0,68044757e58fe4e2192f1c52,2025-04-17 01:54:17,0
68044757e58fe4e2192f1c5b,#000000,Negro,37,27CANSANNEG354,0,0,68044757e58fe4e2192f1c52,2025-04-17 01:54:17,0
68044757e58fe4e2192f1c5f,#FFFF00,Amarillo,Único,28TECGADAMAÚ17,0,0,68044757e58fe4e2192f1c5e,2025-04-17 01:52:17,0
68044757e58fe4e2192f1c66,#FF0000,Rojo,37,29CAMZADROJ328,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c67,#FF0000,Rojo,38,29CAMZADROJ325,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c68,#FF0000,Rojo,35,29CAMZADROJ363,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c69,#FF0000,Rojo,36,29CAMZADROJ363,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6a,#FF0000,Rojo,42,29CAMZADROJ429,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6b,#FF0000,Rojo,41,29CAMZADROJ438,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6c,#FF0000,Rojo,39,29CAMZADROJ302,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6d,#FF0000,Rojo,43,29CAMZADROJ490,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6e,#FF0000,Rojo,44,29CAMZADROJ448,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c6f,#FFC0CB,Rosado,40,29CAMZADROS425,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c70,#FFC0CB,Rosado,39,29CAMZADROS387,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c71,#FFC0CB,Rosado,37,29CAMZADROS345,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c72,#FFC0CB,Rosado,36,29CAMZADROS371,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c73,#FFC0CB,Rosado,38,29CAMZADROS343,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c74,#FFC0CB,Rosado,42,29CAMZADROS466,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c75,#000000,Negro,44,29CAMZADNEG431,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c76,#000000,Negro,41,29CAMZADNEG459,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c77,#000000,Negro,40,29CAMZADNEG476,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c78,#000000,Negro,38,29CAMZADNEG369,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c79,#000000,Negro,39,29CAMZADNEG370,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c7a,#000000,Negro,43,29CAMZADNEG409,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c7b,#FFFFFF,Blanco,35,29CAMZADBLA377,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c7c,#808080,Gris,37,29CAMZADGRI377,0,0,68044757e58fe4e2192f1c65,2025-04-16 23:21:17,0
68044757e58fe4e2192f1c80,#FFFFFF,Blanco,Único,30CENCOIBLAÚ57,0,0,68044757e58fe4e2192f1c7f,2025-04-17 03:02:17,0
68044757e58fe4e2192f1c85,#0000FF,Azul,Único,31MMNMOEAZUÚ36,56,113,68044757e58fe4e2192f1c84,2025-04-17 00:58:17,0
68044757e58fe4e2192f1c86,#FFC0CB,Rosado,Único,31MMNMOEROSÚ77,40,125,68044757e58fe4e2192f1c84,2025-04-17 00:58:17,0
68044757e58fe4e2192f1c8d,#0000FF,Azul,Único,32ACNCARAZUÚ72,60,76,68044757e58fe4e2192f1c8c,2025-04-16 23:15:17,0
68044757e58fe4e2192f1c8e,#FFFFFF,Blanco,Único,32ACNCARBLAÚ82,16,81,68044757e58fe4e2192f1c8c,2025-04-16 23:15:17,0
68044757e58fe4e2192f1c8f,#FF0000,Rojo,Único,32ACNCARROJÚ96,9,101,68044757e58fe4e2192f1c8c,2025-04-16 23:15:17,0
68044757e58fe4e2192f1c90,#A52A2A,Café,Único,32ACNCARCAFÚ11,38,122,68044757e58fe4e2192f1c8c,2025-04-16 23:15:17,0
68044757e58fe4e2192f1c94,#FFC0CB,Rosado,Único,33ACMPORROSÚ93,32,113,68044757e58fe4e2192f1c93,2025-04-17 02:56:17,0
68044757e58fe4e2192f1c99,#808080,Gris,40,34CAMZACGRI483,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9a,#808080,Gris,35,34CAMZACGRI326,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9b,#808080,Gris,36,34CAMZACGRI313,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9c,#808080,Gris,43,34CAMZACGRI493,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9d,#808080,Gris,39,34CAMZACGRI390,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9e,#808080,Gris,38,34CAMZACGRI302,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1c9f,#808080,Gris,42,34CAMZACGRI432,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1ca0,#FFA500,Naranja,37,34CAMZACNAR366,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1ca1,#FFA500,Naranja,44,34CAMZACNAR438,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1ca2,#FFA500,Naranja,41,34CAMZACNAR498,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1ca3,#FFA500,Naranja,35,34CAMZACNAR318,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1ca4,#FFA500,Naranja,42,34CAMZACNAR450,0,0,68044757e58fe4e2192f1c98,2025-04-17 01:06:17,0
68044757e58fe4e2192f1cab,#800080,Morado,41,35CANZACMOR420,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cac,#800080,Morado,36,35CANZACMOR336,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cad,#800080,Morado,44,35CANZACMOR430,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cae,#800080,Morado,43,35CANZACMOR447,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1caf,#800080,Morado,39,35CANZACMOR351,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb0,#800080,Morado,35,35CANZACMOR337,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb1,#800080,Morado,37,35CANZACMOR355,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb2,#000000,Negro,37,35CANZACNEG355,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb3,#000000,Negro,40,35CANZACNEG412,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb4,#000000,Negro,44,35CANZACNEG432,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb5,#000000,Negro,43,35CANZACNEG474,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb6,#000000,Negro,36,35CANZACNEG303,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb7,#000000,Negro,42,35CANZACNEG494,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb8,#000000,Negro,41,35CANZACNEG493,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cb9,#000000,Negro,35,35CANZACNEG382,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cba,#000000,Negro,39,35CANZACNEG343,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cbb,#A52A2A,Café,37,35CANZACCAF388,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cbc,#A52A2A,Café,40,35CANZACCAF421,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cbd,#A52A2A,Café,38,35CANZACCAF303,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cbe,#A52A2A,Café,42,35CANZACCAF456,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cbf,#A52A2A,Café,35,35CANZACCAF337,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cc0,#A52A2A,Café,36,35CANZACCAF350,0,0,68044757e58fe4e2192f1caa,2025-04-17 03:07:17,0
68044757e58fe4e2192f1cc4,#FFFFFF,Blanco,Único,36ACFESTBLAÚ20,30,136,68044757e58fe4e2192f1cc3,2025-04-17 01:09:17,0
68044757e58fe4e2192f1cc5,#008000,Verde,Único,36ACFESTVERÚ70,42,123,68044757e58fe4e2192f1cc3,2025-04-17 01:09:17,0
68044757e58fe4e2192f1cc9,#0000FF,Azul,Único,37ACNESTAZUÚ38,38,104,68044757e58fe4e2192f1cc8,2025-04-17 00:09:17,0
68044757e58fe4e2192f1cca,#800080,Morado,Único,37ACNESTMORÚ88,60,122,68044757e58fe4e2192f1cc8,2025-04-17 00:09:17,0
68044757e58fe4e2192f1ccb,#000080,Azul Marino,Único,37ACNESTAZMÚ24,24,111,68044757e58fe4e2192f1cc8,2025-04-17 00:09:17,0
68044757e58fe4e2192f1ccc,#FFFF00,Amarillo,Único,37ACNESTAMAÚ04,43,67,68044757e58fe4e2192f1cc8,2025-04-17 00:09:17,0
68044757e58fe4e2192f1ccd,#008000,Verde,Único,37ACNESTVERÚ83,45,101,68044757e58fe4e2192f1cc8,2025-04-17 00:09:17,0
68044757e58fe4e2192f1cd0,#008000,Verde,Único,38CEMPREVERÚ73,10,218,68044757e58fe4e2192f1ccf,2025-04-17 00:19:17,0
68044757e58fe4e2192f1cd1,#FFC0CB,Rosado,Único,38CEMPREROSÚ63,15,157,68044757e58fe4e2192f1ccf,2025-04-17 00:19:17,0
68044757e58fe4e2192f1cd2,#A52A2A,Café,Único,38CEMPRECAFÚ66,15,214,68044757e58fe4e2192f1ccf,2025-04-17 00:19:17,0
68044757e58fe4e2192f1cd3,#0000FF,Azul,Único,38CEMPREAZUÚ16,9,129,68044757e58fe4e2192f1ccf,2025-04-17 00:19:17,0
68044757e58fe4e2192f1cda,#800080,Morado,Único,39ACFNECMORÚ64,0,0,68044757e58fe4e2192f1cd9,2025-04-17 01:02:17,0
68044757e58fe4e2192f1cdb,#FFFFFF,Blanco,Único,39ACFNECBLAÚ21,0,0,68044757e58fe4e2192f1cd9,2025-04-17 01:02:17,0
68044757e58fe4e2192f1cdc,#000080,Azul Marino,Único,39ACFNECAZMÚ59,0,0,68044757e58fe4e2192f1cd9,2025-04-17 01:02:17,0
68044757e58fe4e2192f1ce0,#FFC0CB,Rosado,Único,40ACMPORROSÚ79,0,0,68044757e58fe4e2192f1cdf,2025-04-17 00:24:17,0
68044757e58fe4e2192f1ce1,#800080,Morado,Único,40ACMPORMORÚ83,0,0,68044757e58fe4e2192f1cdf,2025-04-17 00:24:17,0
68044757e58fe4e2192f1ce2,#000080,Azul Marino,Único,40ACMPORAZMÚ74,0,0,68044757e58fe4e2192f1cdf,2025-04-17 00:24:17,0
68044757e58fe4e2192f1ce6,#808080,Gris,Único,41CENPERGRIÚ99,0,0,68044757e58fe4e2192f1ce5,2025-04-17 01:37:17,0
68044757e58fe4e2192f1ce7,#000080,Azul Marino,Único,41CENPERAZMÚ03,0,0,68044757e58fe4e2192f1ce5,2025-04-17 01:37:17,0
68044757e58fe4e2192f1ce8,#FFA500,Naranja,Único,41CENPERNARÚ09,0,0,68044757e58fe4e2192f1ce5,2025-04-17 01:37:17,0
68044757e58fe4e2192f1ce9,#800080,Morado,Único,41CENPERMORÚ76,0,0,68044757e58fe4e2192f1ce5,2025-04-17 01:37:17,0
68044757e58fe4e2192f1cef,#FFFF00,Amarillo,Único,42CEMCOLAMAÚ73,15,216,68044757e58fe4e2192f1cee,2025-04-17 00:55:17,0
68044757e58fe4e2192f1cf0,#000000,Negro,Único,42CEMCOLNEGÚ46,13,176,68044757e58fe4e2192f1cee,2025-04-17 00:55:17,0
68044757e58fe4e2192f1cf6,#FFC0CB,Rosado,Único,43ACNESTROSÚ01,16,105,68044757e58fe4e2192f1cf5,2025-04-17 01:46:17,0
68044757e58fe4e2192f1cf7,#808080,Gris,Único,43ACNESTGRIÚ36,14,126,68044757e58fe4e2192f1cf5,2025-04-17 01:46:17,0
68044757e58fe4e2192f1cf8,#A52A2A,Café,Único,43ACNESTCAFÚ33,12,77,68044757e58fe4e2192f1cf5,2025-04-17 01:46:17,0
68044757e58fe4e2192f1cfe,#FFFFFF,Blanco,XXL,44RPFPANBLAX02,36,73,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1cff,#FFFFFF,Blanco,XL,44RPFPANBLAX83,6,70,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d00,#FFFFFF,Blanco,S,44RPFPANBLAS51,28,56,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d01,#FFFFFF,Blanco,M,44RPFPANBLAM81,7,78,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d02,#FFFFFF,Blanco,XS,44RPFPANBLAX11,16,92,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d03,#800080,Morado,S,44RPFPANMORS58,18,123,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d04,#800080,Morado,L,44RPFPANMORL04,0,0,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d05,#800080,Morado,XXL,44RPFPANMORX79,16,118,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d06,#FFC0CB,Rosado,XXL,44RPFPANROSX17,32,94,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d07,#808080,Gris,XS,44RPFPANGRIX24,0,0,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d08,#808080,Gris,S,44RPFPANGRIS58,16,60,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d09,#808080,Gris,XXL,44RPFPANGRIX27,36,99,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d0a,#808080,Gris,XL,44RPFPANGRIX62,32,123,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d0b,#808080,Gris,L,44RPFPANGRIL63,0,0,68044757e58fe4e2192f1cfd,2025-04-17 01:23:17,0
68044757e58fe4e2192f1d10,#FFFFFF,Blanco,Único,45TECGAIBLAÚ33,12,132,68044757e58fe4e2192f1d0f,2025-04-17 01:21:17,0
68044757e58fe4e2192f1d11,#000000,Negro,Único,45TECGAINEGÚ34,24,70,68044757e58fe4e2192f1d0f,2025-04-17 01:21:17,0
68044757e58fe4e2192f1d12,#000080,Azul Marino,Único,45TECGAIAZMÚ62,18,132,68044757e58fe4e2192f1d0f,2025-04-17 01:21:17,0
68044757e58fe4e2192f1d13,#FF0000,Rojo,Único,45TECGAIROJÚ93,9,85,68044757e58fe4e2192f1d0f,2025-04-17 01:21:17,0
68044757e58fe4e2192f1d18,#0000FF,Azul,Único,46ACFESTAZUÚ24,9,119,68044757e58fe4e2192f1d17,2025-04-17 01:36:17,0
68044757e58fe4e2192f1d1d,#800080,Morado,XXL,47RPFCAMMORX12,0,0,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d1e,#800080,Morado,XS,47RPFCAMMORX00,0,0,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d1f,#800080,Morado,XL,47RPFCAMMORX95,0,0,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d20,#808080,Gris,XS,47RPFCAMGRIX86,12,179,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d21,#808080,Gris,L,47RPFCAMGRIL56,30,176,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d22,#FFFFFF,Blanco,XL,47RPFCAMBLAX08,18,146,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d23,#FFFFFF,Blanco,S,47RPFCAMBLAS30,34,126,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d24,#FFFFFF,Blanco,XXL,47RPFCAMBLAX16,0,0,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d25,#FFFFFF,Blanco,L,47RPFCAMBLAL19,14,129,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d26,#000000,Negro,L,47RPFCAMNEGL11,12,175,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d27,#000080,Azul Marino,M,47RPFCAMAZMM85,28,133,68044757e58fe4e2192f1d1c,2025-04-17 01:39:17,0
68044757e58fe4e2192f1d2b,#FFC0CB,Rosado,43,48CANZADROS476,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d2c,#FFC0CB,Rosado,41,48CANZADROS444,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d2d,#FFC0CB,Rosado,42,48CANZADROS468,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d2e,#FFC0CB,Rosado,38,48CANZADROS339,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d2f,#FFC0CB,Rosado,36,48CANZADROS317,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d30,#FFC0CB,Rosado,35,48CANZADROS338,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d31,#FFC0CB,Rosado,39,48CANZADROS332,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d32,#FFC0CB,Rosado,40,48CANZADROS416,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d33,#FFC0CB,Rosado,44,48CANZADROS448,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d34,#FF0000,Rojo,43,48CANZADROJ423,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d35,#FF0000,Rojo,35,48CANZADROJ382,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d36,#FF0000,Rojo,42,48CANZADROJ403,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d37,#FF0000,Rojo,36,48CANZADROJ346,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d38,#808080,Gris,44,48CANZADGRI440,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d39,#808080,Gris,41,48CANZADGRI489,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3a,#808080,Gris,43,48CANZADGRI418,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3b,#808080,Gris,37,48CANZADGRI348,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3c,#808080,Gris,40,48CANZADGRI435,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3d,#008000,Verde,41,48CANZADVER421,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3e,#008000,Verde,43,48CANZADVER460,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d3f,#008000,Verde,38,48CANZADVER321,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d40,#008000,Verde,44,48CANZADVER471,0,0,68044757e58fe4e2192f1d2a,2025-04-17 00:37:17,0
68044757e58fe4e2192f1d45,#008000,Verde,41,49CANSANVER402,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d46,#008000,Verde,40,49CANSANVER421,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d47,#008000,Verde,43,49CANSANVER439,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d48,#008000,Verde,35,49CANSANVER358,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d49,#008000,Verde,36,49CANSANVER305,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4a,#008000,Verde,42,49CANSANVER430,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4b,#0000FF,Azul,38,49CANSANAZU388,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4c,#0000FF,Azul,37,49CANSANAZU361,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4d,#FF0000,Rojo,40,49CANSANROJ410,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4e,#FF0000,Rojo,35,49CANSANROJ375,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d4f,#FF0000,Rojo,44,49CANSANROJ432,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d50,#FF0000,Rojo,37,49CANSANROJ375,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d51,#FF0000,Rojo,43,49CANSANROJ482,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d52,#FF0000,Rojo,41,49CANSANROJ444,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d53,#FF0000,Rojo,36,49CANSANROJ325,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d54,#FF0000,Rojo,38,49CANSANROJ358,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d55,#FF0000,Rojo,42,49CANSANROJ467,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d56,#FF0000,Rojo,39,49CANSANROJ324,0,0,68044757e58fe4e2192f1d44,2025-04-17 00:04:17,0
68044757e58fe4e2192f1d5a,#0000FF,Azul,Único,50MMNLONAZUÚ89,0,0,68044757e58fe4e2192f1d59,2025-04-17 00:47:17,0
68044757e58fe4e2192f1d5e,#0000FF,Azul,Único,51CEMCOLAZUÚ83,22,200,68044757e58fe4e2192f1d5d,2025-04-17 01:36:17,0
68044757e58fe4e2192f1d5f,#000000,Negro,Único,51CEMCOLNEGÚ12,28,234,68044757e58fe4e2192f1d5d,2025-04-17 01:36:17,0
68044757e58fe4e2192f1d60,#FFA500,Naranja,Único,51CEMCOLNARÚ06,14,225,68044757e58fe4e2192f1d5d,2025-04-17 01:36:17,0
68044757e58fe4e2192f1d63,#FF0000,Rojo,Único,52CENPERROJÚ26,0,0,68044757e58fe4e2192f1d62,2025-04-17 01:00:17,0
68044757e58fe4e2192f1d64,#FFFF00,Amarillo,Único,52CENPERAMAÚ85,0,0,68044757e58fe4e2192f1d62,2025-04-17 01:00:17,0
68044757e58fe4e2192f1d65,#000080,Azul Marino,Único,52CENPERAZMÚ29,0,0,68044757e58fe4e2192f1d62,2025-04-17 01:00:17,0
68044757e58fe4e2192f1d66,#FFFFFF,Blanco,Único,52CENPERBLAÚ00,0,0,68044757e58fe4e2192f1d62,2025-04-17 01:00:17,0
68044757e58fe4e2192f1d67,#FFA500,Naranja,Único,52CENPERNARÚ80,0,0,68044757e58fe4e2192f1d62,2025-04-17 01:00:17,0
68044757e58fe4e2192f1d6d,#0000FF,Azul,XL,53RPMSUDAZUX61,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d6e,#0000FF,Azul,XXL,53RPMSUDAZUX48,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d6f,#A52A2A,Café,XS,53RPMSUDCAFX96,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d70,#A52A2A,Café,XXL,53RPMSUDCAFX58,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d71,#A52A2A,Café,XL,53RPMSUDCAFX45,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d72,#A52A2A,Café,S,53RPMSUDCAFS76,16,200,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d73,#A52A2A,Café,M,53RPMSUDCAFM96,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d74,#A52A2A,Café,L,53RPMSUDCAFL88,0,0,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d75,#FFFFFF,Blanco,XS,53RPMSUDBLAX92,15,202,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
68044757e58fe4e2192f1d76,#FFC0CB,Rosado,XS,53RPMSUDROSX60,18,174,68044757e58fe4e2192f1d6c,2025-04-17 00:57:17,0
