_id,cliente,venta,producto,variedad,cantidad,precio,createdAT,__v,estado,estado_
68045c9f99e4b492e4eca708,680450c024880247e3b6d712,68045c9e99e4b492e4eca704,68044757e58fe4e2192f1fc8,68044757e58fe4e2192f1fcb,1,125,2024-09-22 17:49:16.017,0,True,Confirmado
68045c9f99e4b492e4eca709,680450c024880247e3b6d712,68045c9e99e4b492e4eca704,68044757e58fe4e2192f2095,68044757e58fe4e2192f2098,1,55,2024-09-22 17:49:16.078,0,True,Confirmado
68045c9f99e4b492e4eca70a,680450c024880247e3b6d712,68045c9e99e4b492e4eca704,68044757e58fe4e2192f1fac,68044757e58fe4e2192f1fad,1,143,2024-09-22 17:49:16.071,0,True,Confirmado
68045c9f99e4b492e4eca70c,680450c124880247e3b6d719,68045c9f99e4b492e4eca70b,68044757e58fe4e2192f1f9e,68044757e58fe4e2192f1f9f,1,178,2024-09-22 21:14:19.031,0,True,Confirmado
68045c9f99e4b492e4eca70e,680450c124880247e3b6d71f,68045c9f99e4b492e4eca70d,68044757e58fe4e2192f22b4,68044757e58fe4e2192f22b5,1,125,2024-09-22 21:40:22.069,0,True,Confirmado
68045ca099e4b492e4eca70f,680450c124880247e3b6d71f,68045c9f99e4b492e4eca70d,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd0,1,218,2024-09-22 21:40:22.040,0,True,Confirmado
68045ca099e4b492e4eca710,680450c124880247e3b6d71f,68045c9f99e4b492e4eca70d,68044757e58fe4e2192f22c5,68044757e58fe4e2192f22c8,1,91,2024-09-22 21:40:22.095,0,True,Confirmado
68045ca099e4b492e4eca712,680450c124880247e3b6d722,68045ca099e4b492e4eca711,68044757e58fe4e2192f231c,68044757e58fe4e2192f231d,1,130,2024-09-22 07:26:17.036,0,True,Confirmado
68045ca199e4b492e4eca713,680450c124880247e3b6d722,68045ca099e4b492e4eca711,68044757e58fe4e2192f1ee6,68044757e58fe4e2192f1ee7,1,203,2024-09-22 07:26:17.062,0,True,Confirmado
68045ca199e4b492e4eca714,680450c124880247e3b6d722,68045ca099e4b492e4eca711,68044757e58fe4e2192f1de5,68044757e58fe4e2192f1de7,2,64,2024-09-22 07:26:17.064,0,True,Confirmado
68045ca199e4b492e4eca716,680450c124880247e3b6d727,68045ca199e4b492e4eca715,68044757e58fe4e2192f216d,68044757e58fe4e2192f217c,1,133,2024-09-22 15:17:05.078,0,True,Confirmado
68045ca199e4b492e4eca717,680450c124880247e3b6d727,68045ca199e4b492e4eca715,68044757e58fe4e2192f1d1c,68044757e58fe4e2192f1d26,2,175,2024-09-22 15:17:05.040,0,True,Confirmado
68045ca299e4b492e4eca719,680450c124880247e3b6d728,68045ca299e4b492e4eca718,68044757e58fe4e2192f2095,68044757e58fe4e2192f2099,1,101,2024-09-22 20:17:33.055,0,True,Confirmado
68045ca299e4b492e4eca71a,680450c124880247e3b6d728,68045ca299e4b492e4eca718,68044757e58fe4e2192f23c1,68044757e58fe4e2192f23c2,1,132,2024-09-22 20:17:33.024,0,True,Confirmado
68045ca299e4b492e4eca71c,680450c224880247e3b6d72a,68045ca299e4b492e4eca71b,68044757e58fe4e2192f1d0f,68044757e58fe4e2192f1d12,1,132,2024-09-22 23:24:17.063,0,True,Confirmado
68045ca299e4b492e4eca71d,680450c224880247e3b6d72a,68045ca299e4b492e4eca71b,68044757e58fe4e2192f1f45,68044757e58fe4e2192f1f46,1,81,2024-09-22 23:24:17.033,0,True,Confirmado
68045ca299e4b492e4eca71f,680450c224880247e3b6d72d,68045ca299e4b492e4eca71e,68044757e58fe4e2192f21bd,68044757e58fe4e2192f21bf,1,248,2024-09-22 16:35:17.052,0,True,Confirmado
68045ca299e4b492e4eca721,680450c224880247e3b6d733,68045ca299e4b492e4eca720,68044757e58fe4e2192f1f56,68044757e58fe4e2192f1f57,1,174,2024-09-22 09:12:27.034,0,True,Confirmado
68045ca299e4b492e4eca723,680450c224880247e3b6d736,68045ca299e4b492e4eca722,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd2,1,214,2024-09-22 20:04:55.042,0,,
68045ca399e4b492e4eca724,680450c224880247e3b6d736,68045ca299e4b492e4eca722,68044757e58fe4e2192f2373,68044757e58fe4e2192f2376,1,70,2024-09-22 20:04:55.079,0,,
68045ca399e4b492e4eca725,680450c224880247e3b6d736,68045ca299e4b492e4eca722,68044757e58fe4e2192f23a1,68044757e58fe4e2192f23a3,2,122,2024-09-22 20:04:55.015,0,,
68045ca399e4b492e4eca726,680450c224880247e3b6d736,68045ca299e4b492e4eca722,68044757e58fe4e2192f2100,68044757e58fe4e2192f2102,1,113,2024-09-22 20:04:55.034,0,,
68045ca499e4b492e4eca727,680450c224880247e3b6d736,68045ca299e4b492e4eca722,68044757e58fe4e2192f216d,68044757e58fe4e2192f2177,1,185,2024-09-22 20:04:55.004,0,,
68045ca499e4b492e4eca729,680450c224880247e3b6d737,68045ca499e4b492e4eca728,68044757e58fe4e2192f2100,68044757e58fe4e2192f2104,1,129,2024-09-22 10:22:17.006,0,,
68045ca499e4b492e4eca72b,680450c324880247e3b6d73a,68045ca499e4b492e4eca72a,68044757e58fe4e2192f1bc5,68044757e58fe4e2192f1bc9,1,84,2024-09-22 07:48:38.033,0,True,Confirmado
68045ca599e4b492e4eca72c,680450c324880247e3b6d73a,68045ca499e4b492e4eca72a,68044757e58fe4e2192f2373,68044757e58fe4e2192f2374,1,119,2024-09-22 07:48:38.004,0,True,Confirmado
68045ca599e4b492e4eca72d,680450c324880247e3b6d73a,68045ca499e4b492e4eca72a,68044757e58fe4e2192f202a,68044757e58fe4e2192f202c,1,69,2024-09-22 07:48:38.057,0,True,Confirmado
68045ca699e4b492e4eca72e,680450c324880247e3b6d73a,68045ca499e4b492e4eca72a,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1f01,1,63,2024-09-22 07:48:38.090,0,True,Confirmado
68045ca699e4b492e4eca730,680450c324880247e3b6d73f,68045ca699e4b492e4eca72f,68044757e58fe4e2192f20bd,68044757e58fe4e2192f20c6,1,143,2024-09-22 15:32:32.071,0,,
68045ca699e4b492e4eca731,680450c324880247e3b6d73f,68045ca699e4b492e4eca72f,68044757e58fe4e2192f2009,68044757e58fe4e2192f2010,1,71,2024-09-22 15:32:32.083,0,,
68045ca799e4b492e4eca733,680450bf24880247e3b6d700,68045ca799e4b492e4eca732,68044757e58fe4e2192f1e74,68044757e58fe4e2192f1e75,1,218,2024-09-22 21:25:46.038,0,True,Confirmado
68045ca799e4b492e4eca735,680450bf24880247e3b6d704,68045ca799e4b492e4eca734,68044757e58fe4e2192f22bd,68044757e58fe4e2192f22bf,1,92,2024-09-22 07:56:35.057,0,True,Confirmado
68045ca799e4b492e4eca737,680450c024880247e3b6d70b,68045ca799e4b492e4eca736,68044757e58fe4e2192f1b8f,68044757e58fe4e2192f1b93,1,189,2024-09-22 20:00:40.033,0,True,Confirmado
68045ca899e4b492e4eca738,680450c024880247e3b6d70b,68045ca799e4b492e4eca736,68044757e58fe4e2192f1df5,68044757e58fe4e2192f1df7,1,116,2024-09-22 20:00:40.015,0,True,Confirmado
68045ca899e4b492e4eca739,680450c024880247e3b6d70b,68045ca799e4b492e4eca736,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd3,3,129,2024-09-22 20:00:40.007,0,True,Confirmado
68045ca899e4b492e4eca73b,680450c024880247e3b6d70c,68045ca899e4b492e4eca73a,68044757e58fe4e2192f23c1,68044757e58fe4e2192f23c2,1,132,2024-09-22 20:27:21.016,0,True,Confirmado
68045ca899e4b492e4eca73d,680450c024880247e3b6d710,68045ca899e4b492e4eca73c,68044757e58fe4e2192f216d,68044757e58fe4e2192f217c,1,133,2024-09-22 23:13:00.059,0,True,Confirmado
68045ca899e4b492e4eca73e,680450c024880247e3b6d710,68045ca899e4b492e4eca73c,68044757e58fe4e2192f22b4,68044757e58fe4e2192f22b6,1,129,2024-09-22 23:13:00.002,0,True,Confirmado
68045ca999e4b492e4eca740,680450c024880247e3b6d714,68045ca999e4b492e4eca73f,68044757e58fe4e2192f1eb8,68044757e58fe4e2192f1ebb,3,77,2024-09-22 22:37:52.087,0,True,Confirmado
68045ca999e4b492e4eca742,680450c024880247e3b6d715,68045ca999e4b492e4eca741,68044757e58fe4e2192f1ed3,68044757e58fe4e2192f1ed7,1,120,2024-09-22 14:37:04.052,0,,
68045ca999e4b492e4eca743,680450c024880247e3b6d715,68045ca999e4b492e4eca741,68044757e58fe4e2192f1b7b,68044757e58fe4e2192f1b7d,1,101,2024-09-22 14:37:04.049,0,,
68045caa99e4b492e4eca744,680450c024880247e3b6d715,68045ca999e4b492e4eca741,68044757e58fe4e2192f1dfc,68044757e58fe4e2192f1dfd,1,83,2024-09-22 14:37:04.036,0,,
68045caa99e4b492e4eca746,680450c024880247e3b6d716,68045caa99e4b492e4eca745,68044757e58fe4e2192f227a,68044757e58fe4e2192f227b,3,143,2024-09-22 22:07:46.011,0,True,Confirmado
68045caa99e4b492e4eca748,680450c124880247e3b6d718,68045caa99e4b492e4eca747,68044757e58fe4e2192f1b8c,68044757e58fe4e2192f1b8d,1,141,2024-09-22 13:47:15.100,0,True,Confirmado
68045caa99e4b492e4eca749,680450c124880247e3b6d718,68045caa99e4b492e4eca747,68044757e58fe4e2192f1dd6,68044757e58fe4e2192f1dd7,1,83,2024-09-22 13:47:15.063,0,True,Confirmado
68045caa99e4b492e4eca74a,680450c124880247e3b6d718,68045caa99e4b492e4eca747,68044757e58fe4e2192f1d6c,68044757e58fe4e2192f1d77,3,122,2024-09-22 13:47:15.025,0,True,Confirmado
68045caa99e4b492e4eca74c,680450c124880247e3b6d728,68045caa99e4b492e4eca74b,68044757e58fe4e2192f1f56,68044757e58fe4e2192f1f58,1,129,2024-09-22 07:55:40.059,0,,
68045cab99e4b492e4eca74d,680450c124880247e3b6d728,68045caa99e4b492e4eca74b,68044757e58fe4e2192f2333,68044757e58fe4e2192f234a,2,154,2024-09-22 07:55:40.019,0,,
68045cab99e4b492e4eca74e,680450c124880247e3b6d728,68045caa99e4b492e4eca74b,68044757e58fe4e2192f1fc1,68044757e58fe4e2192f1fc4,2,199,2024-09-22 07:55:40.073,0,,
68045cab99e4b492e4eca750,680450c224880247e3b6d72e,68045cab99e4b492e4eca74f,68044757e58fe4e2192f1cfd,68044757e58fe4e2192f1d03,1,123,2024-09-22 12:48:36.046,0,True,Confirmado
68045cab99e4b492e4eca752,680450c324880247e3b6d73a,68045cab99e4b492e4eca751,68044757e58fe4e2192f1dde,68044757e58fe4e2192f1de1,1,129,2024-09-22 16:09:48.026,0,True,Confirmado
68045cab99e4b492e4eca753,680450c324880247e3b6d73a,68045cab99e4b492e4eca751,68044757e58fe4e2192f203b,68044757e58fe4e2192f203c,1,63,2024-09-22 16:09:48.032,0,True,Confirmado
68045cac99e4b492e4eca754,680450c324880247e3b6d73a,68045cab99e4b492e4eca751,68044757e58fe4e2192f2208,68044757e58fe4e2192f220d,1,186,2024-09-22 16:09:48.087,0,True,Confirmado
68045cac99e4b492e4eca756,680450c324880247e3b6d73e,68045cac99e4b492e4eca755,68044757e58fe4e2192f1fa5,68044757e58fe4e2192f1fa6,2,108,2024-09-22 19:51:57.041,0,,
68045cac99e4b492e4eca757,680450c324880247e3b6d73e,68045cac99e4b492e4eca755,68044757e58fe4e2192f20e9,68044757e58fe4e2192f20ea,1,127,2024-09-22 19:51:57.035,0,,
68045cac99e4b492e4eca759,680450c324880247e3b6d742,68045cac99e4b492e4eca758,68044757e58fe4e2192f22bd,68044757e58fe4e2192f22bf,1,92,2024-09-22 23:45:19.045,0,True,Confirmado
68045cad99e4b492e4eca75a,680450c324880247e3b6d742,68045cac99e4b492e4eca758,68044757e58fe4e2192f1c2f,68044757e58fe4e2192f1c3c,3,153,2024-09-22 23:45:19.050,0,True,Confirmado
68045cad99e4b492e4eca75b,680450c324880247e3b6d742,68045cac99e4b492e4eca758,68044757e58fe4e2192f1d17,68044757e58fe4e2192f1d18,1,119,2024-09-22 23:45:19.044,0,True,Confirmado
68045cad99e4b492e4eca75d,680450bf24880247e3b6d700,68045cad99e4b492e4eca75c,68044757e58fe4e2192f1c15,68044757e58fe4e2192f1c17,1,105,2024-09-23 09:46:42.062,0,True,Confirmado
68045cae99e4b492e4eca75e,680450bf24880247e3b6d700,68045cad99e4b492e4eca75c,68044757e58fe4e2192f211a,68044757e58fe4e2192f211c,1,190,2024-09-23 09:46:42.018,0,True,Confirmado
68045cae99e4b492e4eca760,680450c024880247e3b6d713,68045cae99e4b492e4eca75f,68044757e58fe4e2192f211a,68044757e58fe4e2192f211b,1,118,2024-09-23 08:11:26.027,0,True,Confirmado
68045cae99e4b492e4eca762,680450c124880247e3b6d718,68045cae99e4b492e4eca761,68044757e58fe4e2192f1f93,68044757e58fe4e2192f1f98,1,113,2024-09-23 15:55:37.015,0,,
68045cae99e4b492e4eca763,680450c124880247e3b6d718,68045cae99e4b492e4eca761,68044757e58fe4e2192f1b82,68044757e58fe4e2192f1b84,1,189,2024-09-23 15:55:37.009,0,,
68045cae99e4b492e4eca765,680450c124880247e3b6d724,68045cae99e4b492e4eca764,68044757e58fe4e2192f211a,68044757e58fe4e2192f211e,1,102,2024-09-23 09:13:19.072,0,True,Confirmado
68045caf99e4b492e4eca766,680450c124880247e3b6d724,68045cae99e4b492e4eca764,68044757e58fe4e2192f1e65,68044757e58fe4e2192f1e70,1,132,2024-09-23 09:13:19.082,0,True,Confirmado
68045caf99e4b492e4eca767,680450c124880247e3b6d724,68045cae99e4b492e4eca764,68044757e58fe4e2192f1c84,68044757e58fe4e2192f1c85,1,113,2024-09-23 09:13:19.050,0,True,Confirmado
68045caf99e4b492e4eca769,680450c124880247e3b6d728,68045caf99e4b492e4eca768,68044757e58fe4e2192f20ac,68044757e58fe4e2192f20b6,1,137,2024-09-23 13:11:06.078,0,True,Confirmado
68045caf99e4b492e4eca76a,680450c124880247e3b6d728,68045caf99e4b492e4eca768,68044757e58fe4e2192f22d9,68044757e58fe4e2192f22db,1,146,2024-09-23 13:11:06.058,0,True,Confirmado
68045caf99e4b492e4eca76b,680450c124880247e3b6d728,68045caf99e4b492e4eca768,68044757e58fe4e2192f1d5d,68044757e58fe4e2192f1d5f,1,234,2024-09-23 13:11:06.094,0,True,Confirmado
68045cb099e4b492e4eca76c,680450c124880247e3b6d728,68045caf99e4b492e4eca768,68044757e58fe4e2192f1c28,68044757e58fe4e2192f1c2c,1,224,2024-09-23 13:11:06.045,0,True,Confirmado
68045cb099e4b492e4eca76e,680450c224880247e3b6d732,68045cb099e4b492e4eca76d,68044757e58fe4e2192f1fa5,68044757e58fe4e2192f1fa6,1,108,2024-09-23 16:16:14.034,0,,
68045cb099e4b492e4eca76f,680450c224880247e3b6d732,68045cb099e4b492e4eca76d,68044757e58fe4e2192f1f52,68044757e58fe4e2192f1f53,1,234,2024-09-23 16:16:14.046,0,,
68045cb099e4b492e4eca771,680450c324880247e3b6d746,68045cb099e4b492e4eca770,68044757e58fe4e2192f2392,68044757e58fe4e2192f2396,3,143,2024-09-23 17:04:52.001,0,,
68045cb099e4b492e4eca773,680450c124880247e3b6d71f,68045cb099e4b492e4eca772,68044757e58fe4e2192f21a8,68044757e58fe4e2192f21b0,1,94,2024-09-23 17:07:13.099,0,True,Confirmado
68045cb199e4b492e4eca774,680450c124880247e3b6d71f,68045cb099e4b492e4eca772,68044757e58fe4e2192f1c15,68044757e58fe4e2192f1c19,1,76,2024-09-23 17:07:13.090,0,True,Confirmado
68045cb199e4b492e4eca775,680450c124880247e3b6d71f,68045cb099e4b492e4eca772,68044757e58fe4e2192f22bd,68044757e58fe4e2192f22be,1,77,2024-09-23 17:07:13.087,0,True,Confirmado
68045cb199e4b492e4eca777,680450c124880247e3b6d726,68045cb199e4b492e4eca776,68044757e58fe4e2192f2122,68044757e58fe4e2192f2123,1,57,2024-09-23 13:04:14.097,0,True,Confirmado
68045cb199e4b492e4eca778,680450c124880247e3b6d726,68045cb199e4b492e4eca776,68044757e58fe4e2192f1dde,68044757e58fe4e2192f1de1,1,129,2024-09-23 13:04:14.062,0,True,Confirmado
68045cb299e4b492e4eca77a,680450c124880247e3b6d727,68045cb299e4b492e4eca779,68044757e58fe4e2192f1c4b,68044757e58fe4e2192f1c4f,1,241,2024-09-23 13:15:51.003,0,,
68045cb299e4b492e4eca77b,680450c124880247e3b6d727,68045cb299e4b492e4eca779,68044757e58fe4e2192f20bd,68044757e58fe4e2192f20c5,1,200,2024-09-23 13:15:51.079,0,,
68045cb299e4b492e4eca77c,680450c124880247e3b6d727,68045cb299e4b492e4eca779,68044757e58fe4e2192f20ac,68044757e58fe4e2192f20ad,1,172,2024-09-23 13:15:51.035,0,,
68045cb299e4b492e4eca77d,680450c124880247e3b6d727,68045cb299e4b492e4eca779,68044757e58fe4e2192f1ee6,68044757e58fe4e2192f1ee9,1,188,2024-09-23 13:15:51.020,0,,
68045cb299e4b492e4eca77f,680450c224880247e3b6d72e,68045cb299e4b492e4eca77e,68044757e58fe4e2192f1d0f,68044757e58fe4e2192f1d11,2,70,2024-09-23 21:39:24.043,0,True,Confirmado
68045cb299e4b492e4eca781,680450c324880247e3b6d73d,68045cb299e4b492e4eca780,68044757e58fe4e2192f2392,68044757e58fe4e2192f2397,1,228,2024-09-23 20:54:59.013,0,True,Confirmado
68045cb299e4b492e4eca782,680450c324880247e3b6d73d,68045cb299e4b492e4eca780,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd2,1,214,2024-09-23 20:54:59.034,0,True,Confirmado
68045cb399e4b492e4eca784,680450c324880247e3b6d742,68045cb399e4b492e4eca783,68044757e58fe4e2192f1fa5,68044757e58fe4e2192f1fa6,1,108,2024-09-23 08:24:36.056,0,,
68045cb399e4b492e4eca785,680450c324880247e3b6d742,68045cb399e4b492e4eca783,68044757e58fe4e2192f2041,68044757e58fe4e2192f2043,3,127,2024-09-23 08:24:36.086,0,,
68045cb399e4b492e4eca786,680450c324880247e3b6d742,68045cb399e4b492e4eca783,68044757e58fe4e2192f1b7b,68044757e58fe4e2192f1b80,1,97,2024-09-23 08:24:36.056,0,,
68045cb499e4b492e4eca787,680450c324880247e3b6d742,68045cb399e4b492e4eca783,68044757e58fe4e2192f1f9e,68044757e58fe4e2192f1f9f,2,178,2024-09-23 08:24:36.024,0,,
68045cb499e4b492e4eca788,680450c324880247e3b6d742,68045cb399e4b492e4eca783,68044757e58fe4e2192f1c8c,68044757e58fe4e2192f1c8d,1,76,2024-09-23 08:24:36.091,0,,
68045cb499e4b492e4eca78a,680450c324880247e3b6d743,68045cb499e4b492e4eca789,68044757e58fe4e2192f2236,68044757e58fe4e2192f223a,2,80,2024-09-23 08:12:58.018,0,True,Confirmado
68045cb499e4b492e4eca78c,680450c124880247e3b6d717,68045cb499e4b492e4eca78b,68044757e58fe4e2192f21c4,68044757e58fe4e2192f21c5,1,99,2024-09-24 13:38:55.049,0,True,Confirmado
68045cb599e4b492e4eca78d,680450c124880247e3b6d717,68045cb499e4b492e4eca78b,68044757e58fe4e2192f1fd6,68044757e58fe4e2192f1fda,1,78,2024-09-24 13:38:55.069,0,True,Confirmado
68045cb599e4b492e4eca78f,680450c124880247e3b6d719,68045cb599e4b492e4eca78e,68044757e58fe4e2192f1d5d,68044757e58fe4e2192f1d5e,1,200,2024-09-24 22:22:06.055,0,True,Confirmado
68045cb599e4b492e4eca791,680450c124880247e3b6d726,68045cb599e4b492e4eca790,68044757e58fe4e2192f210b,68044757e58fe4e2192f210d,1,81,2024-09-24 08:55:38.089,0,True,Confirmado
68045cb599e4b492e4eca793,680450c124880247e3b6d728,68045cb599e4b492e4eca792,68044757e58fe4e2192f1cfd,68044757e58fe4e2192f1d05,1,118,2024-09-24 15:10:02.085,0,True,Confirmado
68045cb699e4b492e4eca794,680450c124880247e3b6d728,68045cb599e4b492e4eca792,68044757e58fe4e2192f209f,68044757e58fe4e2192f20a7,1,199,2024-09-24 15:10:02.078,0,True,Confirmado
68045cb699e4b492e4eca795,680450c124880247e3b6d728,68045cb599e4b492e4eca792,68044757e58fe4e2192f1d6c,68044757e58fe4e2192f1d75,1,202,2024-09-24 15:10:02.049,0,True,Confirmado
68045cb699e4b492e4eca797,680450c224880247e3b6d731,68045cb699e4b492e4eca796,68044757e58fe4e2192f2095,68044757e58fe4e2192f2097,1,43,2024-09-24 14:20:07.087,0,,
68045cb699e4b492e4eca798,680450c224880247e3b6d731,68045cb699e4b492e4eca796,68044757e58fe4e2192f1b9a,68044757e58fe4e2192f1b9f,1,139,2024-09-24 14:20:07.094,0,,
68045cb799e4b492e4eca799,680450c224880247e3b6d731,68045cb699e4b492e4eca796,68044757e58fe4e2192f227a,68044757e58fe4e2192f227b,2,143,2024-09-24 14:20:07.099,0,,
68045cb799e4b492e4eca79b,680450c324880247e3b6d73b,68045cb799e4b492e4eca79a,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1efa,1,162,2024-09-24 22:41:56.082,0,True,Confirmado
68045cb799e4b492e4eca79c,680450c324880247e3b6d73b,68045cb799e4b492e4eca79a,68044757e58fe4e2192f1fe7,68044757e58fe4e2192f1fe9,1,132,2024-09-24 22:41:56.056,0,True,Confirmado
68045cb799e4b492e4eca79d,680450c324880247e3b6d73b,68045cb799e4b492e4eca79a,68044757e58fe4e2192f1c47,68044757e58fe4e2192f1c48,1,130,2024-09-24 22:41:56.062,0,True,Confirmado
68045cb799e4b492e4eca79f,680450c324880247e3b6d73c,68045cb799e4b492e4eca79e,68044757e58fe4e2192f2373,68044757e58fe4e2192f2375,1,87,2024-09-24 16:34:20.051,0,True,Confirmado
68045cb899e4b492e4eca7a0,680450c324880247e3b6d73c,68045cb799e4b492e4eca79e,68044757e58fe4e2192f1fa5,68044757e58fe4e2192f1fa6,1,108,2024-09-24 16:34:20.023,0,True,Confirmado
68045cb899e4b492e4eca7a1,680450c324880247e3b6d73c,68045cb799e4b492e4eca79e,68044757e58fe4e2192f2268,68044757e58fe4e2192f2269,1,199,2024-09-24 16:34:20.030,0,True,Confirmado
68045cb899e4b492e4eca7a3,680450c324880247e3b6d73d,68045cb899e4b492e4eca7a2,68044757e58fe4e2192f2041,68044757e58fe4e2192f2046,1,165,2024-09-24 07:55:34.011,0,,
68045cb999e4b492e4eca7a5,680450bf24880247e3b6d6fd,68045cb999e4b492e4eca7a4,68044757e58fe4e2192f1c47,68044757e58fe4e2192f1c48,2,130,2024-09-24 07:24:38.055,0,True,Confirmado
68045cb999e4b492e4eca7a6,680450bf24880247e3b6d6fd,68045cb999e4b492e4eca7a4,68044757e58fe4e2192f206f,68044757e58fe4e2192f2071,1,98,2024-09-24 07:24:38.041,0,True,Confirmado
68045cb999e4b492e4eca7a7,680450bf24880247e3b6d6fd,68045cb999e4b492e4eca7a4,68044757e58fe4e2192f1c93,68044757e58fe4e2192f1c94,1,113,2024-09-24 07:24:38.017,0,True,Confirmado
68045cb999e4b492e4eca7a8,680450bf24880247e3b6d6fd,68045cb999e4b492e4eca7a4,68044757e58fe4e2192f22d9,68044757e58fe4e2192f22dd,1,209,2024-09-24 07:24:38.095,0,True,Confirmado
68045cb999e4b492e4eca7aa,680450bf24880247e3b6d6fe,68045cb999e4b492e4eca7a9,68044757e58fe4e2192f2110,68044757e58fe4e2192f2111,3,62,2024-09-24 12:10:53.009,0,True,Confirmado
68045cba99e4b492e4eca7ac,680450c124880247e3b6d71f,68045cba99e4b492e4eca7ab,68044757e58fe4e2192f21bd,68044757e58fe4e2192f21be,1,216,2024-09-24 12:24:24.087,0,True,Confirmado
68045cba99e4b492e4eca7ad,680450c124880247e3b6d71f,68045cba99e4b492e4eca7ab,68044757e58fe4e2192f2073,68044757e58fe4e2192f2074,1,80,2024-09-24 12:24:24.030,0,True,Confirmado
68045cba99e4b492e4eca7ae,680450c124880247e3b6d71f,68045cba99e4b492e4eca7ab,68044757e58fe4e2192f1df5,68044757e58fe4e2192f1df6,1,125,2024-09-24 12:24:24.068,0,True,Confirmado
68045cba99e4b492e4eca7af,680450c124880247e3b6d71f,68045cba99e4b492e4eca7ab,68044757e58fe4e2192f1f56,68044757e58fe4e2192f1f5a,1,216,2024-09-24 12:24:24.040,0,True,Confirmado
68045cba99e4b492e4eca7b1,680450c124880247e3b6d727,68045cba99e4b492e4eca7b0,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1f01,2,63,2024-09-24 15:12:53.056,0,True,Confirmado
68045cba99e4b492e4eca7b2,680450c124880247e3b6d727,68045cba99e4b492e4eca7b0,68044757e58fe4e2192f1ee6,68044757e58fe4e2192f1ee7,1,203,2024-09-24 15:12:53.028,0,True,Confirmado
68045cba99e4b492e4eca7b4,680450c224880247e3b6d734,68045cba99e4b492e4eca7b3,68044757e58fe4e2192f23a9,68044757e58fe4e2192f23b0,1,209,2024-09-24 13:06:58.089,0,True,Confirmado
68045cbb99e4b492e4eca7b5,680450c224880247e3b6d734,68045cba99e4b492e4eca7b3,68044757e58fe4e2192f2041,68044757e58fe4e2192f2046,1,165,2024-09-24 13:06:58.072,0,True,Confirmado
68045cbb99e4b492e4eca7b7,680450c224880247e3b6d736,68045cbb99e4b492e4eca7b6,68044757e58fe4e2192f1f49,68044757e58fe4e2192f1f4b,1,56,2024-09-24 12:56:28.012,0,,
68045cbb99e4b492e4eca7b8,680450c224880247e3b6d736,68045cbb99e4b492e4eca7b6,68044757e58fe4e2192f1d86,68044757e58fe4e2192f1d91,1,63,2024-09-24 12:56:28.047,0,,
68045cbb99e4b492e4eca7ba,680450c324880247e3b6d73d,68045cbb99e4b492e4eca7b9,68044757e58fe4e2192f20dc,68044757e58fe4e2192f20de,1,99,2024-09-24 19:48:47.045,0,,
68045cbb99e4b492e4eca7bc,680450c324880247e3b6d749,68045cbb99e4b492e4eca7bb,68044757e58fe4e2192f1c4b,68044757e58fe4e2192f1c4e,1,232,2024-09-24 17:28:00.057,0,True,Confirmado
68045cbb99e4b492e4eca7bd,680450c324880247e3b6d749,68045cbb99e4b492e4eca7bb,68044757e58fe4e2192f1b8c,68044757e58fe4e2192f1b8d,1,141,2024-09-24 17:28:00.041,0,True,Confirmado
68045cbb99e4b492e4eca7bf,680450bf24880247e3b6d6ff,68045cbb99e4b492e4eca7be,68044757e58fe4e2192f2262,68044757e58fe4e2192f2263,1,239,2024-09-25 18:41:52.061,0,True,Confirmado
68045cbc99e4b492e4eca7c0,680450bf24880247e3b6d6ff,68045cbb99e4b492e4eca7be,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd1,1,157,2024-09-25 18:41:52.021,0,True,Confirmado
68045cbc99e4b492e4eca7c2,680450c024880247e3b6d708,68045cbc99e4b492e4eca7c1,68044757e58fe4e2192f209f,68044757e58fe4e2192f20a0,1,137,2024-09-25 17:29:58.026,0,True,Confirmado
68045cbc99e4b492e4eca7c4,680450c024880247e3b6d70a,68045cbc99e4b492e4eca7c3,68044757e58fe4e2192f21db,68044757e58fe4e2192f21e5,1,183,2024-09-25 13:40:04.091,0,True,Confirmado
68045cbc99e4b492e4eca7c6,680450c024880247e3b6d70b,68045cbc99e4b492e4eca7c5,68044757e58fe4e2192f1e0a,68044757e58fe4e2192f1e12,1,165,2024-09-25 20:29:43.020,0,,
68045cbd99e4b492e4eca7c7,680450c024880247e3b6d70b,68045cbc99e4b492e4eca7c5,68044757e58fe4e2192f2009,68044757e58fe4e2192f201d,1,85,2024-09-25 20:29:43.002,0,,
68045cbd99e4b492e4eca7c9,680450c024880247e3b6d70e,68045cbd99e4b492e4eca7c8,68044757e58fe4e2192f1c4b,68044757e58fe4e2192f1c50,1,179,2024-09-25 15:29:13.024,0,,
