_id,cliente,total,envio,estado,createdAT,__v
68045bdb99e4b492e4eca296,680450c224880247e3b6d734,489,0,Confirmado,2024-09-04 10:12:15,0
68045bdb99e4b492e4eca29a,680450c224880247e3b6d736,890,0,Confirmado,2024-09-04 13:59:08,0
68045bdd99e4b492e4eca2a1,680450c324880247e3b6d741,329,0,Confirmado,2024-09-04 11:57:05,0
68045bdd99e4b492e4eca2a4,680450bf24880247e3b6d6fd,84,0,Confirmado,2024-09-04 18:24:15,0
68045bde99e4b492e4eca2a6,680450c024880247e3b6d710,172,0,Confirmado,2024-09-04 13:08:12,0
68045bde99e4b492e4eca2a9,680450c124880247e3b6d71e,203,0,Confirmado,2024-09-04 15:42:27,0
68045bdf99e4b492e4eca2ac,680450c224880247e3b6d732,234,0,Procesado,2024-09-04 18:19:18,0
68045bdf99e4b492e4eca2ae,680450c224880247e3b6d737,914,0,Confirmado,2024-09-04 16:18:00,0
68045be099e4b492e4eca2b2,680450bf24880247e3b6d6ff,136,0,Confirmado,2024-09-05 23:54:17,0
68045be199e4b492e4eca2b4,680450c024880247e3b6d70e,403,0,Procesado,2024-09-05 09:47:12,0
68045be199e4b492e4eca2b7,680450c024880247e3b6d710,188,0,Confirmado,2024-09-05 19:32:25,0
68045be299e4b492e4eca2b9,680450c124880247e3b6d723,210,0,Confirmado,2024-09-05 15:06:43,0
68045be299e4b492e4eca2bb,680450c124880247e3b6d726,204,0,Confirmado,2024-09-05 07:12:13,0
68045be299e4b492e4eca2bd,680450c224880247e3b6d729,516,0,Confirmado,2024-09-05 22:11:09,0
68045be399e4b492e4eca2c2,680450c224880247e3b6d72c,598,0,Confirmado,2024-09-05 19:46:40,0
68045be399e4b492e4eca2c6,680450c224880247e3b6d737,140,0,Confirmado,2024-09-05 23:25:12,0
68045be499e4b492e4eca2c9,680450c324880247e3b6d73d,482,0,Confirmado,2024-09-05 23:50:03,0
68045be599e4b492e4eca2cd,680450c324880247e3b6d742,439,0,Procesado,2024-09-05 08:12:54,0
68045be699e4b492e4eca2d2,680450bf24880247e3b6d706,130,0,Confirmado,2024-09-05 17:46:23,0
68045be699e4b492e4eca2d4,680450c024880247e3b6d708,445,0,Confirmado,2024-09-05 15:12:48,0
68045be699e4b492e4eca2d8,680450c024880247e3b6d70a,537,0,Confirmado,2024-09-05 15:42:09,0
68045be799e4b492e4eca2dc,680450c024880247e3b6d70b,292,0,Confirmado,2024-09-05 07:08:10,0
68045be799e4b492e4eca2de,680450c024880247e3b6d716,279,0,Confirmado,2024-09-05 20:15:10,0
68045be799e4b492e4eca2e1,680450c224880247e3b6d72c,725,0,Confirmado,2024-09-05 14:34:12,0
68045be899e4b492e4eca2e4,680450bf24880247e3b6d6fd,257,0,Confirmado,2024-09-06 08:42:05,0
68045be899e4b492e4eca2e7,680450bf24880247e3b6d700,200,0,Confirmado,2024-09-06 20:24:08,0
68045be899e4b492e4eca2e9,680450c024880247e3b6d707,120,0,Confirmado,2024-09-06 17:16:12,0
68045be899e4b492e4eca2eb,680450c024880247e3b6d708,462,0,Procesado,2024-09-06 21:50:43,0
68045be999e4b492e4eca2f0,680450c024880247e3b6d70c,104,0,Confirmado,2024-09-06 15:31:26,0
68045be999e4b492e4eca2f2,680450c024880247e3b6d715,70,0,Procesado,2024-09-06 20:31:58,0
68045bea99e4b492e4eca2f4,680450c124880247e3b6d71b,644,0,Procesado,2024-09-06 21:46:06,0
68045bea99e4b492e4eca2f7,680450c124880247e3b6d71f,755,0,Confirmado,2024-09-06 12:15:09,0
68045beb99e4b492e4eca2fc,680450c224880247e3b6d72c,490,0,Confirmado,2024-09-06 17:13:13,0
68045beb99e4b492e4eca300,680450c224880247e3b6d732,235,0,Procesado,2024-09-06 23:33:07,0
68045bec99e4b492e4eca303,680450c324880247e3b6d73f,835,0,Confirmado,2024-09-06 12:45:04,0
68045bec99e4b492e4eca309,680450bf24880247e3b6d704,528,0,Confirmado,2024-09-06 18:42:11,0
68045bed99e4b492e4eca30b,680450c024880247e3b6d70b,102,0,Confirmado,2024-09-06 07:54:44,0
68045bed99e4b492e4eca30d,680450c024880247e3b6d712,207,0,Confirmado,2024-09-06 12:49:44,0
68045bed99e4b492e4eca310,680450c024880247e3b6d714,433,0,Confirmado,2024-09-06 20:07:53,0
68045bef99e4b492e4eca314,680450c124880247e3b6d728,84,0,Confirmado,2024-09-06 23:15:21,0
68045bef99e4b492e4eca316,680450c224880247e3b6d732,392,0,Confirmado,2024-09-06 21:00:10,0
68045bef99e4b492e4eca319,680450c324880247e3b6d73c,122,0,Procesado,2024-09-06 07:27:58,0
68045bf099e4b492e4eca31b,680450c324880247e3b6d73f,286,0,Confirmado,2024-09-06 17:58:25,0
68045bf099e4b492e4eca31e,680450c324880247e3b6d742,501,0,Confirmado,2024-09-06 14:36:07,0
68045bf099e4b492e4eca322,680450bf24880247e3b6d6fd,272,0,Procesado,2024-09-07 14:09:15,0
68045bf099e4b492e4eca324,680450bf24880247e3b6d704,249,0,Confirmado,2024-09-07 19:15:39,0
68045bf199e4b492e4eca327,680450c024880247e3b6d708,264,0,Procesado,2024-09-07 10:35:40,0
68045bf399e4b492e4eca329,680450c024880247e3b6d70a,386,0,Confirmado,2024-09-07 12:38:14,0
68045bf599e4b492e4eca32e,680450c024880247e3b6d70b,464,0,Confirmado,2024-09-07 11:05:29,0
68045bf699e4b492e4eca332,680450c024880247e3b6d713,193,0,Procesado,2024-09-07 21:54:16,0
68045bf699e4b492e4eca334,680450c024880247e3b6d714,370,0,Confirmado,2024-09-07 22:15:38,0
68045bf699e4b492e4eca337,680450c024880247e3b6d715,191,0,Confirmado,2024-09-07 11:50:33,0
68045bf799e4b492e4eca33a,680450c124880247e3b6d727,324,0,Confirmado,2024-09-07 17:51:00,0
68045bf899e4b492e4eca33e,680450c224880247e3b6d72a,1178,0,Confirmado,2024-09-07 15:18:32,0
68045bf899e4b492e4eca343,680450c224880247e3b6d735,489,0,Confirmado,2024-09-07 23:31:18,0
68045bf999e4b492e4eca347,680450c324880247e3b6d73c,197,0,Procesado,2024-09-07 22:08:05,0
68045bfa99e4b492e4eca34a,680450c324880247e3b6d73d,612,0,Procesado,2024-09-07 20:48:47,0
68045bfb99e4b492e4eca34f,680450c324880247e3b6d742,329,0,Procesado,2024-09-07 21:42:14,0
68045bfb99e4b492e4eca352,680450bf24880247e3b6d704,130,0,Confirmado,2024-09-07 20:08:56,0
68045bfb99e4b492e4eca354,680450bf24880247e3b6d705,166,0,Confirmado,2024-09-07 09:51:32,0
68045bfb99e4b492e4eca356,680450c024880247e3b6d710,413,0,Confirmado,2024-09-07 08:01:42,0
68045bfc99e4b492e4eca359,680450c024880247e3b6d712,130,0,Confirmado,2024-09-07 10:25:39,0
68045bff99e4b492e4eca35b,680450c124880247e3b6d718,324,0,Confirmado,2024-09-07 18:50:31,0
68045c0099e4b492e4eca35f,680450c124880247e3b6d71b,294,0,Confirmado,2024-09-07 18:06:30,0
68045c0099e4b492e4eca362,680450c224880247e3b6d733,775,0,Confirmado,2024-09-07 17:52:32,0
68045c0099e4b492e4eca365,680450c324880247e3b6d73a,287,0,Confirmado,2024-09-07 12:33:50,0
68045c0199e4b492e4eca368,680450c324880247e3b6d73c,327,0,Procesado,2024-09-07 19:29:12,0
68045c0199e4b492e4eca36b,680450c324880247e3b6d73f,457,0,Procesado,2024-09-07 15:37:28,0
68045c0199e4b492e4eca36f,680450c324880247e3b6d742,518,0,Confirmado,2024-09-07 14:42:51,0
68045c0299e4b492e4eca373,680450bf24880247e3b6d6fe,74,0,Confirmado,2024-09-08 16:52:50,0
68045c0299e4b492e4eca375,680450bf24880247e3b6d6ff,940,0,Procesado,2024-09-08 09:51:26,0
68045c0399e4b492e4eca37b,680450c024880247e3b6d70a,817,0,Confirmado,2024-09-08 16:13:53,0
68045c0499e4b492e4eca380,680450c024880247e3b6d70b,203,0,Confirmado,2024-09-08 08:51:24,0
68045c0499e4b492e4eca383,680450c024880247e3b6d70d,462,0,Confirmado,2024-09-08 11:21:02,0
68045c0499e4b492e4eca387,680450c024880247e3b6d710,468,0,Confirmado,2024-09-08 19:51:10,0
68045c0599e4b492e4eca38b,680450c024880247e3b6d715,125,0,Confirmado,2024-09-08 13:34:44,0
68045c0599e4b492e4eca38d,680450c124880247e3b6d719,125,0,Procesado,2024-09-08 23:35:18,0
68045c0699e4b492e4eca38f,680450c124880247e3b6d71e,230,0,Confirmado,2024-09-08 07:30:38,0
68045c0699e4b492e4eca391,680450c124880247e3b6d71f,83,0,Confirmado,2024-09-08 22:01:30,0
68045c0699e4b492e4eca393,680450c224880247e3b6d72e,239,0,Confirmado,2024-09-08 20:28:16,0
68045c0699e4b492e4eca395,680450c224880247e3b6d733,141,0,Confirmado,2024-09-08 14:59:41,0
68045c0799e4b492e4eca397,680450c324880247e3b6d73d,999,0,Procesado,2024-09-08 13:53:46,0
68045c0899e4b492e4eca39e,680450bf24880247e3b6d6fd,464,0,Procesado,2024-09-08 21:37:23,0
68045c0899e4b492e4eca3a0,680450bf24880247e3b6d6ff,411,0,Confirmado,2024-09-08 11:26:30,0
68045c0999e4b492e4eca3a3,680450c124880247e3b6d71a,287,0,Procesado,2024-09-08 14:40:22,0
68045c0a99e4b492e4eca3a7,680450c124880247e3b6d71f,443,0,Confirmado,2024-09-08 18:53:55,0
68045c0b99e4b492e4eca3ab,680450c224880247e3b6d72a,333,0,Procesado,2024-09-08 09:39:41,0
68045c0b99e4b492e4eca3ae,680450c224880247e3b6d72e,380,0,Confirmado,2024-09-08 13:00:01,0
68045c0c99e4b492e4eca3b1,680450c324880247e3b6d73f,355,0,Confirmado,2024-09-08 23:02:10,0
68045c0c99e4b492e4eca3b4,680450c324880247e3b6d742,298,0,Confirmado,2024-09-08 19:19:46,0
68045c0d99e4b492e4eca3b7,680450bf24880247e3b6d6ff,753,0,Confirmado,2024-09-09 09:42:22,0
68045c0e99e4b492e4eca3be,680450c124880247e3b6d719,341,0,Procesado,2024-09-09 13:19:52,0
68045c0f99e4b492e4eca3c2,680450c124880247e3b6d71f,835,0,Confirmado,2024-09-09 21:05:59,0
68045c0f99e4b492e4eca3c8,680450c124880247e3b6d724,125,0,Confirmado,2024-09-09 19:55:32,0
68045c1099e4b492e4eca3ca,680450c224880247e3b6d729,736,0,Procesado,2024-09-09 07:19:38,0
68045c1099e4b492e4eca3ce,680450c224880247e3b6d732,604,0,Confirmado,2024-09-09 12:46:15,0
68045c1199e4b492e4eca3d3,680450c324880247e3b6d73c,392,0,Confirmado,2024-09-09 12:09:09,0
68045c1199e4b492e4eca3d7,680450bf24880247e3b6d6fd,1061,0,Confirmado,2024-09-09 21:16:11,0
68045c1299e4b492e4eca3dc,680450bf24880247e3b6d6fe,190,0,Confirmado,2024-09-09 14:36:57,0
68045c1299e4b492e4eca3de,680450bf24880247e3b6d6ff,343,0,Confirmado,2024-09-09 12:08:14,0
68045c1399e4b492e4eca3e1,680450c024880247e3b6d708,487,0,Confirmado,2024-09-09 15:57:59,0
68045c1499e4b492e4eca3e4,680450c024880247e3b6d70b,204,0,Confirmado,2024-09-09 20:13:31,0
68045c1599e4b492e4eca3e7,680450c024880247e3b6d712,304,0,Confirmado,2024-09-09 21:53:44,0
68045c1699e4b492e4eca3ea,680450c124880247e3b6d71b,391,0,Confirmado,2024-09-09 13:00:25,0
68045c1699e4b492e4eca3ee,680450c124880247e3b6d728,127,0,Confirmado,2024-09-09 21:41:10,0
68045c1799e4b492e4eca3f0,680450c224880247e3b6d733,457,0,Confirmado,2024-09-09 22:07:47,0
68045c1799e4b492e4eca3f3,680450bf24880247e3b6d703,424,0,Procesado,2024-09-10 10:27:13,0
68045c1799e4b492e4eca3f6,680450c024880247e3b6d708,304,0,Confirmado,2024-09-10 23:16:29,0
68045c1899e4b492e4eca3f9,680450c024880247e3b6d70b,394,0,Confirmado,2024-09-10 10:35:43,0
68045c1899e4b492e4eca3fd,680450c124880247e3b6d71a,57,0,Confirmado,2024-09-10 07:44:54,0
68045c1999e4b492e4eca3ff,680450c224880247e3b6d72a,363,0,Confirmado,2024-09-10 16:23:56,0
68045c1999e4b492e4eca402,680450c324880247e3b6d73d,888,0,Confirmado,2024-09-10 22:25:44,0
68045c1f99e4b492e4eca409,680450bf24880247e3b6d701,352,0,Confirmado,2024-09-10 08:25:41,0
68045c1f99e4b492e4eca40b,680450c024880247e3b6d70b,342,0,Procesado,2024-09-10 09:47:14,0
68045c1f99e4b492e4eca40d,680450c124880247e3b6d71f,740,0,Confirmado,2024-09-10 19:55:00,0
68045c2199e4b492e4eca413,680450c124880247e3b6d724,761,0,Confirmado,2024-09-10 21:40:40,0
68045c2299e4b492e4eca41a,680450c224880247e3b6d737,403,0,Procesado,2024-09-10 09:54:34,0
68045c2299e4b492e4eca41e,680450c324880247e3b6d73d,366,0,Confirmado,2024-09-10 11:17:48,0
68045c2399e4b492e4eca421,680450c024880247e3b6d713,200,0,Confirmado,2024-09-11 23:47:10,0
68045c2399e4b492e4eca424,680450c124880247e3b6d718,225,0,Procesado,2024-09-11 14:16:48,0
68045c2499e4b492e4eca426,680450c124880247e3b6d71e,126,0,Confirmado,2024-09-11 07:46:48,0
68045c2499e4b492e4eca428,680450c124880247e3b6d726,264,0,Procesado,2024-09-11 21:43:44,0
68045c2499e4b492e4eca42a,680450c224880247e3b6d737,1073,0,Confirmado,2024-09-11 10:44:07,0
68045c2499e4b492e4eca430,680450bf24880247e3b6d6fe,199,0,Confirmado,2024-09-11 23:03:14,0
68045c2599e4b492e4eca432,680450c024880247e3b6d70a,278,0,Confirmado,2024-09-11 14:11:54,0
68045c2599e4b492e4eca435,680450c124880247e3b6d71c,118,0,Confirmado,2024-09-11 21:20:23,0
68045c2599e4b492e4eca437,680450c124880247e3b6d71d,296,0,Confirmado,2024-09-11 21:45:45,0
68045c2699e4b492e4eca43a,680450c224880247e3b6d72e,101,0,Procesado,2024-09-11 07:15:30,0
68045c2699e4b492e4eca43c,680450c324880247e3b6d73f,471,0,Procesado,2024-09-11 09:00:38,0
68045c2699e4b492e4eca441,680450c324880247e3b6d743,325,0,Confirmado,2024-09-11 23:25:33,0
68045c2799e4b492e4eca444,680450c024880247e3b6d70a,137,0,Procesado,2024-09-12 16:53:56,0
68045c2799e4b492e4eca446,680450c024880247e3b6d70b,388,0,Confirmado,2024-09-12 15:56:12,0
68045c2899e4b492e4eca44b,680450c024880247e3b6d713,726,0,Confirmado,2024-09-12 08:52:49,0
68045c2999e4b492e4eca450,680450c124880247e3b6d71e,202,0,Confirmado,2024-09-12 23:22:12,0
68045c2999e4b492e4eca452,680450c124880247e3b6d726,402,0,Confirmado,2024-09-12 20:47:26,0
68045c2a99e4b492e4eca456,680450c224880247e3b6d732,414,0,Procesado,2024-09-12 21:12:39,0
68045c2b99e4b492e4eca45a,680450c324880247e3b6d73f,474,0,Confirmado,2024-09-12 11:08:02,0
68045c2c99e4b492e4eca45e,680450c324880247e3b6d741,504,0,Confirmado,2024-09-12 16:45:31,0
68045c2d99e4b492e4eca462,680450bf24880247e3b6d6ff,242,0,Confirmado,2024-09-12 13:07:19,0
68045c2d99e4b492e4eca465,680450c024880247e3b6d70d,206,0,Procesado,2024-09-12 13:43:21,0
68045c2e99e4b492e4eca468,680450c024880247e3b6d715,406,0,Confirmado,2024-09-12 10:37:50,0
68045c2e99e4b492e4eca46c,680450c124880247e3b6d71f,126,0,Confirmado,2024-09-12 09:11:57,0
68045c2e99e4b492e4eca46e,680450c124880247e3b6d726,881,0,Confirmado,2024-09-12 16:02:22,0
68045c2f99e4b492e4eca473,680450c224880247e3b6d733,179,0,Procesado,2024-09-12 20:20:07,0
68045c2f99e4b492e4eca476,680450c324880247e3b6d742,235,0,Procesado,2024-09-12 16:07:36,0
68045c3099e4b492e4eca479,680450bf24880247e3b6d6fe,325,0,Confirmado,2024-09-13 08:53:39,0
68045c3099e4b492e4eca47c,680450bf24880247e3b6d700,227,0,Procesado,2024-09-13 20:13:41,0
68045c3099e4b492e4eca47f,680450c024880247e3b6d70b,83,0,Procesado,2024-09-13 08:21:25,0
68045c3099e4b492e4eca481,680450c124880247e3b6d717,200,0,Confirmado,2024-09-13 07:16:20,0
68045c3199e4b492e4eca483,680450c124880247e3b6d723,115,0,Confirmado,2024-09-13 22:52:18,0
68045c3199e4b492e4eca485,680450c224880247e3b6d72a,165,0,Confirmado,2024-09-13 10:38:54,0
68045c3199e4b492e4eca487,680450c324880247e3b6d73e,468,0,Confirmado,2024-09-13 20:58:22,0
68045c3199e4b492e4eca489,680450bf24880247e3b6d6fe,98,0,Confirmado,2024-09-13 23:59:13,0
68045c3199e4b492e4eca48b,680450c024880247e3b6d70c,200,0,Confirmado,2024-09-13 07:43:27,0
68045c3299e4b492e4eca48d,680450c024880247e3b6d715,392,0,Confirmado,2024-09-13 11:40:14,0
68045c3299e4b492e4eca490,680450c124880247e3b6d719,383,0,Confirmado,2024-09-13 13:08:08,0
68045c3399e4b492e4eca494,680450c224880247e3b6d729,384,0,Confirmado,2024-09-13 23:05:57,0
68045c3499e4b492e4eca498,680450c224880247e3b6d732,423,0,Confirmado,2024-09-13 20:33:51,0
68045c3599e4b492e4eca49c,680450c324880247e3b6d73c,412,0,Confirmado,2024-09-13 15:18:33,0
68045c3599e4b492e4eca49f,680450c324880247e3b6d73f,119,0,Procesado,2024-09-13 09:09:25,0
68045c3599e4b492e4eca4a1,680450bf24880247e3b6d6ff,738,0,Confirmado,2024-09-14 07:23:21,0
68045c3799e4b492e4eca4a6,680450c024880247e3b6d70a,254,0,Confirmado,2024-09-14 20:55:33,0
68045c3799e4b492e4eca4a8,680450c024880247e3b6d715,743,0,Confirmado,2024-09-14 07:37:37,0
68045c3799e4b492e4eca4ad,680450c124880247e3b6d718,260,0,Confirmado,2024-09-14 11:00:16,0
68045c3799e4b492e4eca4af,680450c124880247e3b6d71f,576,0,Confirmado,2024-09-14 10:11:51,0
68045c3899e4b492e4eca4b4,680450c124880247e3b6d723,294,0,Confirmado,2024-09-14 16:30:54,0
68045c3999e4b492e4eca4b7,680450c124880247e3b6d728,301,0,Confirmado,2024-09-14 15:23:37,0
68045c3a99e4b492e4eca4ba,680450c224880247e3b6d72a,78,0,Confirmado,2024-09-14 11:33:59,0
68045c3a99e4b492e4eca4bc,680450c324880247e3b6d73c,85,0,Confirmado,2024-09-14 12:46:19,0
68045c3b99e4b492e4eca4be,680450c324880247e3b6d73d,318,0,Confirmado,2024-09-14 11:04:38,0
68045c3b99e4b492e4eca4c1,680450c324880247e3b6d73f,294,0,Procesado,2024-09-14 21:20:03,0
68045c3b99e4b492e4eca4c4,680450c324880247e3b6d742,232,0,Confirmado,2024-09-14 14:51:25,0
68045c3c99e4b492e4eca4c6,680450c324880247e3b6d744,702,0,Procesado,2024-09-14 23:58:31,0
68045c3c99e4b492e4eca4ca,680450bf24880247e3b6d6ff,298,0,Confirmado,2024-09-14 11:11:25,0
68045c3d99e4b492e4eca4ce,680450bf24880247e3b6d700,146,0,Confirmado,2024-09-14 14:44:07,0
68045c3d99e4b492e4eca4d0,680450bf24880247e3b6d702,130,0,Confirmado,2024-09-14 15:18:58,0
68045c3d99e4b492e4eca4d2,680450bf24880247e3b6d705,334,0,Confirmado,2024-09-14 23:29:57,0
68045c3e99e4b492e4eca4d5,680450c024880247e3b6d708,667,0,Confirmado,2024-09-14 07:55:19,0
68045c3f99e4b492e4eca4d9,680450c024880247e3b6d710,239,0,Confirmado,2024-09-14 23:53:14,0
68045c3f99e4b492e4eca4db,680450c024880247e3b6d712,294,0,Confirmado,2024-09-14 10:38:57,0
68045c3f99e4b492e4eca4de,680450c024880247e3b6d713,262,0,Confirmado,2024-09-14 21:36:50,0
68045c4099e4b492e4eca4e1,680450c124880247e3b6d71f,165,0,Procesado,2024-09-14 20:13:42,0
68045c4099e4b492e4eca4e3,680450c324880247e3b6d73a,440,0,Confirmado,2024-09-14 21:24:13,0
68045c4099e4b492e4eca4e6,680450c324880247e3b6d73e,87,0,Procesado,2024-09-14 22:31:06,0
68045c4099e4b492e4eca4e8,680450c324880247e3b6d742,186,0,Confirmado,2024-09-14 17:13:59,0
68045c4099e4b492e4eca4ea,680450bf24880247e3b6d6fd,141,0,Confirmado,2024-09-15 20:54:54,0
68045c4199e4b492e4eca4ec,680450bf24880247e3b6d6ff,284,0,Confirmado,2024-09-15 16:27:20,0
68045c4299e4b492e4eca4ef,680450bf24880247e3b6d702,175,0,Procesado,2024-09-15 22:15:19,0
68045c4299e4b492e4eca4f1,680450bf24880247e3b6d704,233,0,Procesado,2024-09-15 10:41:04,0
68045c4299e4b492e4eca4f4,680450bf24880247e3b6d706,471,0,Confirmado,2024-09-15 18:32:37,0
68045c4399e4b492e4eca4f8,680450c024880247e3b6d708,237,0,Confirmado,2024-09-15 12:37:21,0
68045c4499e4b492e4eca4fb,680450c024880247e3b6d709,379,0,Confirmado,2024-09-15 22:57:04,0
68045c4599e4b492e4eca4ff,680450c024880247e3b6d70c,259,0,Confirmado,2024-09-15 07:58:11,0
68045c4699e4b492e4eca503,680450c024880247e3b6d710,323,0,Confirmado,2024-09-15 12:22:31,0
68045c4699e4b492e4eca506,680450c024880247e3b6d715,778,0,Confirmado,2024-09-15 15:29:29,0
68045c4799e4b492e4eca50b,680450c124880247e3b6d71b,132,0,Confirmado,2024-09-15 10:46:32,0
68045c4799e4b492e4eca50d,680450c124880247e3b6d71e,1102,0,Procesado,2024-09-15 13:06:32,0
68045c4999e4b492e4eca513,680450c124880247e3b6d722,683,0,Procesado,2024-09-15 23:47:22,0
68045c4a99e4b492e4eca517,680450c124880247e3b6d726,186,0,Confirmado,2024-09-15 10:36:40,0
68045c4a99e4b492e4eca519,680450c224880247e3b6d731,371,0,Confirmado,2024-09-15 07:20:15,0
68045c4b99e4b492e4eca51d,680450c224880247e3b6d732,304,0,Confirmado,2024-09-15 07:13:04,0
68045c4b99e4b492e4eca520,680450c224880247e3b6d736,115,0,Confirmado,2024-09-15 14:03:27,0
68045c4b99e4b492e4eca522,680450c324880247e3b6d73c,905,0,Procesado,2024-09-15 23:59:44,0
68045c4c99e4b492e4eca528,680450bf24880247e3b6d6fd,350,0,Confirmado,2024-09-15 14:39:28,0
68045c4e99e4b492e4eca52b,680450bf24880247e3b6d6fe,120,0,Confirmado,2024-09-15 17:16:03,0
68045c4e99e4b492e4eca52d,680450bf24880247e3b6d6ff,154,0,Confirmado,2024-09-15 23:45:30,0
68045c4f99e4b492e4eca52f,680450bf24880247e3b6d700,903,0,Confirmado,2024-09-15 13:19:47,0
68045c5199e4b492e4eca536,680450bf24880247e3b6d703,154,0,Confirmado,2024-09-15 22:16:07,0
68045c5199e4b492e4eca538,680450bf24880247e3b6d704,126,0,Confirmado,2024-09-15 09:58:34,0
68045c5299e4b492e4eca53a,680450c024880247e3b6d708,91,0,Procesado,2024-09-15 16:25:27,0
68045c5299e4b492e4eca53c,680450c024880247e3b6d70a,594,0,Procesado,2024-09-15 20:12:45,0
68045c5299e4b492e4eca541,680450c024880247e3b6d70b,308,0,Confirmado,2024-09-15 10:24:39,0
68045c5399e4b492e4eca544,680450c024880247e3b6d710,309,0,Procesado,2024-09-15 17:03:43,0
68045c5499e4b492e4eca547,680450c024880247e3b6d711,90,0,Procesado,2024-09-15 10:41:09,0
68045c5499e4b492e4eca549,680450c024880247e3b6d714,136,0,Confirmado,2024-09-15 15:14:04,0
68045c5499e4b492e4eca54b,680450c024880247e3b6d715,494,0,Procesado,2024-09-15 12:19:16,0
68045c5599e4b492e4eca550,680450c124880247e3b6d719,250,0,Procesado,2024-09-15 12:58:49,0
68045c5599e4b492e4eca553,680450c124880247e3b6d71a,349,0,Confirmado,2024-09-15 22:29:39,0
68045c5599e4b492e4eca556,680450c124880247e3b6d71b,81,0,Confirmado,2024-09-15 18:56:36,0
68045c5699e4b492e4eca558,680450c124880247e3b6d71d,388,0,Confirmado,2024-09-15 23:11:12,0
68045c5699e4b492e4eca55b,680450c124880247e3b6d71f,123,0,Confirmado,2024-09-15 18:48:23,0
68045c5799e4b492e4eca55d,680450c124880247e3b6d723,399,0,Confirmado,2024-09-15 07:04:20,0
68045c5799e4b492e4eca560,680450c124880247e3b6d725,416,0,Procesado,2024-09-15 13:11:23,0
68045c5899e4b492e4eca564,680450c224880247e3b6d72e,344,0,Confirmado,2024-09-15 12:59:32,0
68045c5999e4b492e4eca567,680450c224880247e3b6d730,646,0,Confirmado,2024-09-15 15:28:50,0
68045c5999e4b492e4eca56a,680450c224880247e3b6d732,81,0,Confirmado,2024-09-15 10:12:22,0
68045c5a99e4b492e4eca56c,680450c224880247e3b6d733,437,0,Procesado,2024-09-15 14:24:13,0
68045c5a99e4b492e4eca570,680450c224880247e3b6d737,272,0,Procesado,2024-09-15 16:10:24,0
68045c5b99e4b492e4eca573,680450c324880247e3b6d73d,456,0,Procesado,2024-09-15 14:28:02,0
68045c5d99e4b492e4eca576,680450c324880247e3b6d73f,298,0,Confirmado,2024-09-15 23:49:42,0
68045c5f99e4b492e4eca579,680450c324880247e3b6d743,162,0,Procesado,2024-09-15 16:42:29,0
68045c6099e4b492e4eca57c,680450bf24880247e3b6d6fd,221,0,Procesado,2024-09-16 11:36:23,0
68045c6099e4b492e4eca57f,680450bf24880247e3b6d6fe,220,0,Confirmado,2024-09-16 23:47:09,0
68045c6099e4b492e4eca582,680450bf24880247e3b6d6ff,344,0,Confirmado,2024-09-16 10:46:20,0
68045c6199e4b492e4eca585,680450bf24880247e3b6d702,465,0,Confirmado,2024-09-16 12:14:28,0
68045c6199e4b492e4eca589,680450c024880247e3b6d70b,158,0,Confirmado,2024-09-16 09:02:28,0
68045c6299e4b492e4eca58c,680450c024880247e3b6d713,688,0,Confirmado,2024-09-16 10:43:57,0
68045c6299e4b492e4eca58f,680450c024880247e3b6d715,370,0,Confirmado,2024-09-16 10:04:16,0
68045c6399e4b492e4eca592,680450c024880247e3b6d716,438,0,Procesado,2024-09-16 10:57:28,0
68045c6499e4b492e4eca596,680450c124880247e3b6d718,149,0,Procesado,2024-09-16 09:42:50,0
68045c6499e4b492e4eca599,680450c124880247e3b6d719,119,0,Confirmado,2024-09-16 07:07:22,0
68045c6499e4b492e4eca59b,680450c124880247e3b6d71c,416,0,Confirmado,2024-09-16 15:40:41,0
68045c6599e4b492e4eca5a0,680450c124880247e3b6d71d,176,0,Confirmado,2024-09-16 12:39:50,0
68045c6599e4b492e4eca5a2,680450c124880247e3b6d722,140,0,Procesado,2024-09-16 15:40:04,0
68045c6599e4b492e4eca5a4,680450c124880247e3b6d726,144,0,Confirmado,2024-09-16 08:25:26,0
68045c6599e4b492e4eca5a6,680450c124880247e3b6d728,375,0,Confirmado,2024-09-16 20:12:58,0
68045c6599e4b492e4eca5a8,680450c224880247e3b6d72a,277,0,Confirmado,2024-09-16 15:40:36,0
68045c6599e4b492e4eca5ab,680450c224880247e3b6d734,263,0,Confirmado,2024-09-16 13:41:59,0
68045c6699e4b492e4eca5ae,680450c324880247e3b6d73f,518,0,Confirmado,2024-09-16 17:00:10,0
68045c6799e4b492e4eca5b1,680450c324880247e3b6d742,130,0,Procesado,2024-09-16 20:47:53,0
68045c6799e4b492e4eca5b3,680450bf24880247e3b6d6ff,125,0,Confirmado,2024-09-16 09:33:36,0
68045c6799e4b492e4eca5b5,680450bf24880247e3b6d704,509,0,Confirmado,2024-09-16 15:05:18,0
68045c6899e4b492e4eca5ba,680450c024880247e3b6d712,395,0,Procesado,2024-09-16 14:05:41,0
68045c6899e4b492e4eca5bd,680450c024880247e3b6d716,451,0,Confirmado,2024-09-16 11:53:30,0
68045c6999e4b492e4eca5c2,680450c124880247e3b6d71e,140,0,Confirmado,2024-09-16 15:59:50,0
